poll_id,ags,municipality_name,metric,kommone_value,statla_value,delta
2,08337053,Hohentengen am Hochrhein,total_precincts,,5,
2,08337053,Hohentengen am Hochrhein,voters_total,0,0,0.0
2,08337053,Hohentengen am Hochrhein,valid_votes,0,0,0.0
2,08337059,Ibach,reported_precincts,,0,
2,08337059,Ibach,total_precincts,,2,
2,08337059,Ibach,voters_total,0,0,0.0
2,08337059,Ibach,valid_votes,0,0,0.0
2,08337060,Jestetten,reported_precincts,,2,
2,08337060,Jestetten,total_precincts,,5,
2,08337060,Jestetten,voters_total,683,683,0.0
2,08337060,Jestetten,valid_votes,681,681,0.0
2,08337062,Klettgau,reported_precincts,,5,
2,08337062,Klettgau,total_precincts,,9,
2,08337062,Klettgau,voters_total,1378,894,484.0
2,08337062,Klettgau,valid_votes,1365,887,478.0
2,08337065,Lauchringen,reported_precincts,,3,
2,08337065,Lauchringen,total_precincts,,10,
2,08337065,Lauchringen,voters_total,1454,1111,343.0
2,08337065,Lauchringen,valid_votes,1447,1105,342.0
2,08337066,"Laufenburg (Baden), Stadt",reported_precincts,,4,
2,08337066,"Laufenburg (Baden), Stadt",total_precincts,,12,
2,08337066,"Laufenburg (Baden), Stadt",voters_total,1246,961,285.0
2,08337066,"Laufenburg (Baden), Stadt",valid_votes,1241,957,284.0
2,08337070,Lottstetten,reported_precincts,,0,
2,08337070,Lottstetten,total_precincts,,2,
2,08337070,Lottstetten,voters_total,0,0,0.0
2,08337070,Lottstetten,valid_votes,0,0,0.0
2,08337076,Murg,reported_precincts,,1,
2,08337076,Murg,total_precincts,,6,
2,08337076,Murg,voters_total,347,347,0.0
2,08337076,Murg,valid_votes,345,344,1.0
2,08337090,Rickenbach,reported_precincts,,0,
2,08337090,Rickenbach,total_precincts,,7,
2,08337090,Rickenbach,voters_total,288,0,288.0
2,08337090,Rickenbach,valid_votes,286,0,286.0
2,08337096,"Bad Säckingen, Stadt",reported_precincts,,2,
2,08337096,"Bad Säckingen, Stadt",total_precincts,,15,
2,08337096,"Bad Säckingen, Stadt",voters_total,1247,793,454.0
2,08337096,"Bad Säckingen, Stadt",valid_votes,1240,790,450.0
2,08337097,"St. Blasien, Stadt",reported_precincts,,4,
2,08337097,"St. Blasien, Stadt",total_precincts,,6,
2,08337097,"St. Blasien, Stadt",voters_total,794,794,0.0
2,08337097,"St. Blasien, Stadt",valid_votes,994,789,205.0
2,08337106,"Stühlingen, Stadt",reported_precincts,,4,
2,08337106,"Stühlingen, Stadt",total_precincts,,11,
2,08337106,"Stühlingen, Stadt",voters_total,754,587,167.0
2,08337106,"Stühlingen, Stadt",valid_votes,748,581,167.0
2,08337108,Todtmoos,reported_precincts,,0,
2,08337108,Todtmoos,total_precincts,,2,
2,08337108,Todtmoos,voters_total,0,0,0.0
2,08337108,Todtmoos,valid_votes,0,0,0.0
2,08337116,"Wehr, Stadt",reported_precincts,,7,
2,08337116,"Wehr, Stadt",total_precincts,,15,
2,08337116,"Wehr, Stadt",voters_total,2862,1984,878.0
2,08337116,"Wehr, Stadt",valid_votes,2848,1973,875.0
2,08337118,Weilheim,reported_precincts,,2,
2,08337118,Weilheim,total_precincts,,4,
2,08337118,Weilheim,voters_total,979,979,0.0
2,08337118,Weilheim,valid_votes,972,972,0.0
2,08337123,Wutöschingen,reported_precincts,,0,
2,08337123,Wutöschingen,total_precincts,,6,
2,08337123,Wutöschingen,voters_total,0,0,0.0
2,08337123,Wutöschingen,valid_votes,0,0,0.0
2,08337124,Eggingen,reported_precincts,,0,
2,08337124,Eggingen,total_precincts,,2,
2,08337124,Eggingen,voters_total,0,0,0.0
2,08337124,Eggingen,valid_votes,0,0,0.0
2,08337125,Küssaberg,reported_precincts,,2,
2,08337125,Küssaberg,total_precincts,,11,
2,08337125,Küssaberg,voters_total,414,196,218.0
2,08337125,Küssaberg,valid_votes,408,193,215.0
2,08337126,"Waldshut-Tiengen, Stadt",reported_precincts,,7,
2,08337126,"Waldshut-Tiengen, Stadt",total_precincts,,27,
2,08337126,"Waldshut-Tiengen, Stadt",voters_total,3092,1958,1134.0
2,08337126,"Waldshut-Tiengen, Stadt",valid_votes,3069,1942,1127.0
2,08337127,Wutach,reported_precincts,,0,
2,08337127,Wutach,total_precincts,,2,
2,08337127,Wutach,voters_total,0,0,0.0
2,08337127,Wutach,valid_votes,0,0,0.0
2,08337128,Ühlingen-Birkendorf,reported_precincts,,3,
2,08337128,Ühlingen-Birkendorf,total_precincts,,9,
2,08337128,Ühlingen-Birkendorf,voters_total,478,372,106.0
2,08337128,Ühlingen-Birkendorf,valid_votes,995,370,625.0
2,08415014,Dettingen an der Erms,reported_precincts,,0,
2,08415014,Dettingen an der Erms,total_precincts,,8,
2,08415014,Dettingen an der Erms,voters_total,0,0,0.0
2,08415014,Dettingen an der Erms,valid_votes,0,0,0.0
2,08415019,Eningen unter Achalm,reported_precincts,,0,
2,08415019,Eningen unter Achalm,total_precincts,,10,
2,08415019,Eningen unter Achalm,voters_total,0,0,0.0
2,08415019,Eningen unter Achalm,valid_votes,0,0,0.0
2,08415027,Gomadingen,reported_precincts,,2,
2,08415027,Gomadingen,total_precincts,,4,
2,08415027,Gomadingen,voters_total,553,553,0.0
2,08415027,Gomadingen,valid_votes,995,550,445.0
2,08415028,Grabenstetten,reported_precincts,,0,
2,08415028,Grabenstetten,total_precincts,,2,
2,08415028,Grabenstetten,voters_total,0,0,0.0
2,08415028,Grabenstetten,valid_votes,0,0,0.0
2,08415029,Grafenberg,reported_precincts,,0,
2,08415029,Grafenberg,total_precincts,,3,
2,08415029,Grafenberg,voters_total,0,0,0.0
2,08415029,Grafenberg,valid_votes,0,0,0.0
2,08415034,"Hayingen, Stadt",reported_precincts,,2,
2,08415034,"Hayingen, Stadt",total_precincts,,5,
2,08415034,"Hayingen, Stadt",voters_total,656,243,413.0
2,08415034,"Hayingen, Stadt",valid_votes,985,239,746.0
2,08415039,Hülben,reported_precincts,,0,
2,08415039,Hülben,total_precincts,,3,
2,08415039,Hülben,voters_total,0,0,0.0
2,08415039,Hülben,valid_votes,0,0,0.0
2,08415048,Mehrstetten,reported_precincts,,0,
2,08415048,Mehrstetten,total_precincts,,2,
2,08415048,Mehrstetten,voters_total,0,0,0.0
2,08415048,Mehrstetten,valid_votes,0,0,0.0
2,08415050,"Metzingen, Stadt",reported_precincts,,3,
2,08415050,"Metzingen, Stadt",total_precincts,,20,
2,08415050,"Metzingen, Stadt",voters_total,2001,1171,830.0
2,08415050,"Metzingen, Stadt",valid_votes,1982,1162,820.0
2,08415053,"Münsingen, Stadt",reported_precincts,,5,
2,08415053,"Münsingen, Stadt",total_precincts,,16,
2,08415053,"Münsingen, Stadt",voters_total,1254,843,411.0
2,08415053,"Münsingen, Stadt",valid_votes,1240,840,400.0
2,08415058,Pfronstetten,reported_precincts,,0,
2,08415058,Pfronstetten,total_precincts,,2,
2,08415058,Pfronstetten,voters_total,0,0,0.0
2,08415058,Pfronstetten,valid_votes,0,0,0.0
2,08415059,"Pfullingen, Stadt",reported_precincts,,7,
2,08415059,"Pfullingen, Stadt",total_precincts,,20,
2,08415059,"Pfullingen, Stadt",voters_total,5543,2885,2658.0
2,08415059,"Pfullingen, Stadt",valid_votes,5501,2867,2634.0
2,08415060,Pliezhausen,reported_precincts,,1,
2,08415060,Pliezhausen,total_precincts,,8,
2,08415060,Pliezhausen,voters_total,977,343,634.0
2,08415060,Pliezhausen,valid_votes,991,338,653.0
2,08415061,"Reutlingen, Stadt",reported_precincts,,14,
2,08415061,"Reutlingen, Stadt",total_precincts,,102,
2,08415061,"Reutlingen, Stadt",voters_total,13413,4859,8554.0
2,08415061,"Reutlingen, Stadt",valid_votes,13311,4846,8465.0
2,08415062,Riederich,reported_precincts,,0,
2,08415062,Riederich,total_precincts,,4,
2,08415062,Riederich,voters_total,0,0,0.0
2,08415062,Riederich,valid_votes,0,0,0.0
2,08415073,"Trochtelfingen, Stadt",reported_precincts,,3,
2,08415073,"Trochtelfingen, Stadt",total_precincts,,7,
2,08415073,"Trochtelfingen, Stadt",voters_total,694,694,0.0
2,08415073,"Trochtelfingen, Stadt",valid_votes,990,687,303.0
2,08415078,"Bad Urach, Stadt",reported_precincts,,8,
2,08415078,"Bad Urach, Stadt",total_precincts,,14,
2,08415078,"Bad Urach, Stadt",voters_total,2784,2301,483.0
2,08415078,"Bad Urach, Stadt",valid_votes,2755,2280,475.0
2,08415080,Wannweil,reported_precincts,,0,
2,08415080,Wannweil,total_precincts,,4,
2,08415080,Wannweil,voters_total,1002,0,1002.0
2,08415080,Wannweil,valid_votes,994,0,994.0
2,08415085,Zwiefalten,reported_precincts,,0,
2,08415085,Zwiefalten,total_precincts,,2,
2,08415085,Zwiefalten,voters_total,0,0,0.0
2,08415085,Zwiefalten,valid_votes,0,0,0.0
2,08415087,Walddorfhäslach,reported_precincts,,1,
2,08415087,Walddorfhäslach,total_precincts,,4,
2,08415087,Walddorfhäslach,voters_total,520,520,0.0
2,08415087,Walddorfhäslach,valid_votes,992,516,476.0
2,08415088,Römerstein,reported_precincts,,0,
2,08415088,Römerstein,total_precincts,,4,
2,08415088,Römerstein,voters_total,0,0,0.0
2,08415088,Römerstein,valid_votes,0,0,0.0
2,08415089,Engstingen,reported_precincts,,0,
2,08415089,Engstingen,total_precincts,,6,
2,08415089,Engstingen,voters_total,0,0,0.0
2,08415089,Engstingen,valid_votes,0,0,0.0
2,08415090,Hohenstein,reported_precincts,,2,
2,08415090,Hohenstein,total_precincts,,6,
2,08415090,Hohenstein,voters_total,985,718,267.0
2,08415090,Hohenstein,valid_votes,996,715,281.0
2,08415091,Sonnenbühl,reported_precincts,,0,
2,08415091,Sonnenbühl,total_precincts,,8,
2,08415091,Sonnenbühl,voters_total,513,0,513.0
2,08415091,Sonnenbühl,valid_votes,988,0,988.0
2,08415092,Lichtenstein,reported_precincts,,3,
2,08415092,Lichtenstein,total_precincts,,9,
2,08415092,Lichtenstein,voters_total,2415,1372,1043.0
2,08415092,Lichtenstein,valid_votes,2399,1364,1035.0
2,08415093,St. Johann,reported_precincts,,3,
2,08415093,St. Johann,total_precincts,,8,
2,08415093,St. Johann,voters_total,1677,819,858.0
2,08415093,St. Johann,valid_votes,1656,815,841.0
2,08416006,Bodelshausen,reported_precincts,,0,
2,08416006,Bodelshausen,total_precincts,,4,
2,08416006,Bodelshausen,voters_total,1055,0,1055.0
2,08416006,Bodelshausen,valid_votes,1047,0,1047.0
2,08416009,Dettenhausen,reported_precincts,,1,
2,08416009,Dettenhausen,total_precincts,,5,
2,08416009,Dettenhausen,voters_total,1226,630,596.0
2,08416009,Dettenhausen,valid_votes,1218,624,594.0
2,08416011,Dußlingen,reported_precincts,,1,
2,08416011,Dußlingen,total_precincts,,4,
2,08416011,Dußlingen,voters_total,644,644,0.0
2,08416011,Dußlingen,valid_votes,995,641,354.0
2,08416015,Gomaringen,reported_precincts,,0,
2,08416015,Gomaringen,total_precincts,,9,
2,08416015,Gomaringen,voters_total,0,0,0.0
2,08416015,Gomaringen,valid_votes,0,0,0.0
2,08416018,Hirrlingen,reported_precincts,,0,
2,08416018,Hirrlingen,total_precincts,,3,
2,08416018,Hirrlingen,voters_total,436,0,436.0
2,08416018,Hirrlingen,valid_votes,434,0,434.0
2,08416022,Kirchentellinsfurt,reported_precincts,,1,
2,08416022,Kirchentellinsfurt,total_precincts,,6,
2,08416022,Kirchentellinsfurt,voters_total,426,426,0.0
2,08416022,Kirchentellinsfurt,valid_votes,1000,426,574.0
2,08416023,Kusterdingen,reported_precincts,,0,
2,08416023,Kusterdingen,total_precincts,,10,
2,08416023,Kusterdingen,voters_total,580,0,580.0
2,08416023,Kusterdingen,valid_votes,994,0,994.0
2,08416025,"Mössingen, Stadt",reported_precincts,,0,
2,08416025,"Mössingen, Stadt",total_precincts,,16,
2,08416025,"Mössingen, Stadt",voters_total,0,0,0.0
2,08416025,"Mössingen, Stadt",valid_votes,0,0,0.0
2,08416026,Nehren,reported_precincts,,0,
2,08416026,Nehren,total_precincts,,4,
2,08416026,Nehren,voters_total,0,0,0.0
2,08416026,Nehren,valid_votes,0,0,0.0
2,08416031,Ofterdingen,reported_precincts,,0,
2,08416031,Ofterdingen,total_precincts,,6,
2,08416031,Ofterdingen,voters_total,0,0,0.0
2,08416031,Ofterdingen,valid_votes,0,0,0.0
2,08416036,"Rottenburg am Neckar, Stadt",reported_precincts,,8,
2,08416036,"Rottenburg am Neckar, Stadt",total_precincts,,42,
2,08416036,"Rottenburg am Neckar, Stadt",voters_total,3938,2445,1493.0
2,08416036,"Rottenburg am Neckar, Stadt",valid_votes,3920,2436,1484.0
2,08416041,"Tübingen, Universitätsstadt",reported_precincts,,0,
2,08416041,"Tübingen, Universitätsstadt",total_precincts,,74,
2,08416041,"Tübingen, Universitätsstadt",voters_total,1803,0,1803.0
2,08416041,"Tübingen, Universitätsstadt",valid_votes,1796,0,1796.0
2,08416048,Ammerbuch,reported_precincts,,2,
2,08416048,Ammerbuch,total_precincts,,10,
2,08416048,Ammerbuch,voters_total,685,685,0.0
2,08416048,Ammerbuch,valid_votes,683,683,0.0
2,08416049,Neustetten,reported_precincts,,1,
2,08416049,Neustetten,total_precincts,,4,
2,08416049,Neustetten,voters_total,241,241,0.0
2,08416049,Neustetten,valid_votes,241,241,0.0
2,08416050,Starzach,reported_precincts,,1,
2,08416050,Starzach,total_precincts,,6,
2,08416050,Starzach,voters_total,509,146,363.0
2,08416050,Starzach,valid_votes,502,142,360.0
2,08417002,"Balingen, Stadt",reported_precincts,,3,
2,08417002,"Balingen, Stadt",total_precincts,,37,
2,08417002,"Balingen, Stadt",voters_total,1709,987,722.0
2,08417002,"Balingen, Stadt",valid_votes,1697,976,721.0
2,08417008,Bisingen,reported_precincts,,1,
2,08417008,Bisingen,total_precincts,,10,
2,08417008,Bisingen,voters_total,218,218,0.0
2,08417008,Bisingen,valid_votes,217,217,0.0
2,08417010,Bitz,reported_precincts,,0,
2,08417010,Bitz,total_precincts,,4,
2,08417010,Bitz,voters_total,0,0,0.0
2,08417010,Bitz,valid_votes,0,0,0.0
2,08417013,"Burladingen, Stadt",reported_precincts,,8,
2,08417013,"Burladingen, Stadt",total_precincts,,16,
2,08417013,"Burladingen, Stadt",voters_total,3170,2278,892.0
2,08417013,"Burladingen, Stadt",valid_votes,3149,2261,888.0
2,08417014,Dautmergen,reported_precincts,,0,
2,08417014,Dautmergen,total_precincts,,2,
2,08417014,Dautmergen,voters_total,0,0,0.0
2,08417014,Dautmergen,valid_votes,0,0,0.0
2,08417015,Dormettingen,reported_precincts,,0,
2,08417015,Dormettingen,total_precincts,,2,
2,08417015,Dormettingen,voters_total,0,0,0.0
2,08417015,Dormettingen,valid_votes,0,0,0.0
2,08417016,Dotternhausen,reported_precincts,,0,
2,08417016,Dotternhausen,total_precincts,,2,
2,08417016,Dotternhausen,voters_total,0,0,0.0
2,08417016,Dotternhausen,valid_votes,0,0,0.0
2,08417022,"Geislingen, Stadt",reported_precincts,,2,
2,08417022,"Geislingen, Stadt",total_precincts,,7,
2,08417022,"Geislingen, Stadt",voters_total,966,684,282.0
2,08417022,"Geislingen, Stadt",valid_votes,957,677,280.0
2,08417023,Grosselfingen,reported_precincts,,0,
2,08417023,Grosselfingen,total_precincts,,2,
2,08417023,Grosselfingen,voters_total,0,0,0.0
2,08417023,Grosselfingen,valid_votes,0,0,0.0
2,08417025,"Haigerloch, Stadt",reported_precincts,,2,
2,08417025,"Haigerloch, Stadt",total_precincts,,14,
2,08417025,"Haigerloch, Stadt",voters_total,1341,505,836.0
2,08417025,"Haigerloch, Stadt",valid_votes,1337,504,833.0
2,08417029,Hausen am Tann,reported_precincts,,0,
2,08417029,Hausen am Tann,total_precincts,,2,
2,08417029,Hausen am Tann,voters_total,0,0,0.0
2,08417029,Hausen am Tann,valid_votes,0,0,0.0
2,08417031,"Hechingen, Stadt",reported_precincts,,6,
2,08417031,"Hechingen, Stadt",total_precincts,,26,
2,08417031,"Hechingen, Stadt",voters_total,2739,1400,1339.0
2,08417031,"Hechingen, Stadt",valid_votes,2697,1382,1315.0
2,08417036,Jungingen,reported_precincts,,0,
2,08417036,Jungingen,total_precincts,,2,
2,08417036,Jungingen,voters_total,0,0,0.0
2,08417036,Jungingen,valid_votes,0,0,0.0
2,08417044,"Meßstetten, Stadt",reported_precincts,,1,
2,08417044,"Meßstetten, Stadt",total_precincts,,14,
2,08417044,"Meßstetten, Stadt",voters_total,1971,242,1729.0
2,08417044,"Meßstetten, Stadt",valid_votes,1957,241,1716.0
2,08417045,Nusplingen,reported_precincts,,0,
2,08417045,Nusplingen,total_precincts,,2,
2,08417045,Nusplingen,voters_total,0,0,0.0
2,08417045,Nusplingen,valid_votes,0,0,0.0
2,08417047,Obernheim,reported_precincts,,0,
2,08417047,Obernheim,total_precincts,,2,
2,08417047,Obernheim,voters_total,0,0,0.0
2,08417047,Obernheim,valid_votes,0,0,0.0
2,08417051,Rangendingen,reported_precincts,,3,
2,08417051,Rangendingen,total_precincts,,8,
2,08417051,Rangendingen,voters_total,1176,813,363.0
2,08417051,Rangendingen,valid_votes,1167,807,360.0
2,08417052,Ratshausen,reported_precincts,,0,
2,08417052,Ratshausen,total_precincts,,2,
2,08417052,Ratshausen,voters_total,459,0,459.0
2,08417052,Ratshausen,valid_votes,452,0,452.0
2,08417054,"Rosenfeld, Stadt",reported_precincts,,2,
2,08417054,"Rosenfeld, Stadt",total_precincts,,11,
2,08417054,"Rosenfeld, Stadt",voters_total,1207,707,500.0
2,08417054,"Rosenfeld, Stadt",valid_votes,1191,694,497.0
2,08417057,"Schömberg, Stadt",reported_precincts,,1,
2,08417057,"Schömberg, Stadt",total_precincts,,6,
2,08417057,"Schömberg, Stadt",voters_total,337,337,0.0
2,08417057,"Schömberg, Stadt",valid_votes,335,335,0.0
2,08417063,Straßberg,reported_precincts,,1,
2,08417063,Straßberg,total_precincts,,4,
2,08417063,Straßberg,voters_total,128,128,0.0
2,08417063,Straßberg,valid_votes,128,127,1.0
2,08417071,Weilen unter den Rinnen,reported_precincts,,0,
2,08417071,Weilen unter den Rinnen,total_precincts,,2,
2,08417071,Weilen unter den Rinnen,voters_total,0,0,0.0
2,08417071,Weilen unter den Rinnen,valid_votes,0,0,0.0
2,08417075,Winterlingen,reported_precincts,,2,
2,08417075,Winterlingen,total_precincts,,7,
2,08417075,Winterlingen,voters_total,741,741,0.0
2,08417075,Winterlingen,valid_votes,735,735,0.0
2,08417078,Zimmern unter der Burg,reported_precincts,,0,
2,08417078,Zimmern unter der Burg,total_precincts,,2,
2,08417078,Zimmern unter der Burg,voters_total,0,0,0.0
2,08417078,Zimmern unter der Burg,valid_votes,0,0,0.0
2,08417079,"Albstadt, Stadt",reported_precincts,,10,
2,08417079,"Albstadt, Stadt",total_precincts,,44,
2,08417079,"Albstadt, Stadt",voters_total,5713,3553,2160.0
2,08417079,"Albstadt, Stadt",valid_votes,5682,3533,2149.0
2,08421000,"Ulm, Universitätsstadt",reported_precincts,,33,
2,08421000,"Ulm, Universitätsstadt",total_precincts,,153,
2,08421000,"Ulm, Universitätsstadt",voters_total,14020,10215,3805.0
2,08421000,"Ulm, Universitätsstadt",valid_votes,13922,10176,3746.0
2,08425002,Allmendingen,reported_precincts,,1,
2,08425002,Allmendingen,total_precincts,,7,
2,08425002,Allmendingen,voters_total,300,300,0.0
2,08425002,Allmendingen,valid_votes,292,292,0.0
2,08425004,Altheim,reported_precincts,,0,
2,08425004,Altheim,total_precincts,,1,
2,08425004,Altheim,voters_total,0,0,0.0
2,08425004,Altheim,valid_votes,0,0,0.0
2,08425005,Altheim (Alb),reported_precincts,,1,
2,08425005,Altheim (Alb),total_precincts,,2,
2,08425005,Altheim (Alb),voters_total,314,314,0.0
2,08425005,Altheim (Alb),valid_votes,313,313,0.0
2,08425008,Amstetten,reported_precincts,,3,
2,08425008,Amstetten,total_precincts,,9,
2,08425008,Amstetten,voters_total,580,477,103.0
2,08425008,Amstetten,valid_votes,569,461,108.0
2,08425011,Asselfingen,reported_precincts,,0,
2,08425011,Asselfingen,total_precincts,,1,
2,08425011,Asselfingen,voters_total,0,0,0.0
2,08425011,Asselfingen,valid_votes,0,0,0.0
2,08425013,Ballendorf,reported_precincts,,1,
2,08425013,Ballendorf,total_precincts,,1,
2,08425013,Ballendorf,voters_total,308,308,0.0
2,08425013,Ballendorf,valid_votes,306,304,2.0
2,08425014,Beimerstetten,reported_precincts,,0,
2,08425014,Beimerstetten,total_precincts,,2,
2,08425014,Beimerstetten,voters_total,562,0,562.0
2,08425014,Beimerstetten,valid_votes,560,0,560.0
2,08425017,Berghülen,reported_precincts,,0,
2,08425017,Berghülen,total_precincts,,3,
2,08425017,Berghülen,voters_total,0,0,0.0
2,08425017,Berghülen,valid_votes,0,0,0.0
2,08425019,Bernstadt,reported_precincts,,0,
2,08425019,Bernstadt,total_precincts,,3,
2,08425019,Bernstadt,voters_total,0,0,0.0
2,08425019,Bernstadt,valid_votes,0,0,0.0
2,08425020,"Blaubeuren, Stadt",reported_precincts,,7,
2,08425020,"Blaubeuren, Stadt",total_precincts,,18,
2,08425020,"Blaubeuren, Stadt",voters_total,2844,1748,1096.0
2,08425020,"Blaubeuren, Stadt",valid_votes,2829,1737,1092.0
2,08425022,Börslingen,reported_precincts,,0,
2,08425022,Börslingen,total_precincts,,1,
2,08425022,Börslingen,voters_total,106,0,106.0
2,08425022,Börslingen,valid_votes,106,0,106.0
2,08425024,Breitingen,reported_precincts,,0,
2,08425024,Breitingen,total_precincts,,1,
2,08425024,Breitingen,voters_total,0,0,0.0
2,08425024,Breitingen,valid_votes,0,0,0.0
2,08425028,"Dietenheim, Stadt",reported_precincts,,1,
2,08425028,"Dietenheim, Stadt",total_precincts,,6,
2,08425028,"Dietenheim, Stadt",voters_total,701,353,348.0
2,08425028,"Dietenheim, Stadt",valid_votes,1000,353,647.0
2,08425031,Dornstadt,reported_precincts,,5,
2,08425031,Dornstadt,total_precincts,,14,
2,08425031,Dornstadt,voters_total,1765,1765,0.0
2,08425031,Dornstadt,valid_votes,1751,1751,0.0
2,08425033,"Ehingen (Donau), Stadt",reported_precincts,,16,
2,08425033,"Ehingen (Donau), Stadt",total_precincts,,39,
2,08425033,"Ehingen (Donau), Stadt",voters_total,4658,3495,1163.0
2,08425033,"Ehingen (Donau), Stadt",valid_votes,4637,3467,1170.0
2,08425035,Emeringen,reported_precincts,,1,
2,08425035,Emeringen,total_precincts,,1,
2,08425035,Emeringen,voters_total,107,107,0.0
2,08425035,Emeringen,valid_votes,107,106,1.0
2,08425036,Emerkingen,reported_precincts,,1,
2,08425036,Emerkingen,total_precincts,,1,
2,08425036,Emerkingen,voters_total,384,384,0.0
2,08425036,Emerkingen,valid_votes,383,381,2.0
2,08425039,"Erbach, Stadt",reported_precincts,,3,
2,08425039,"Erbach, Stadt",total_precincts,,18,
2,08425039,"Erbach, Stadt",voters_total,2061,818,1243.0
2,08425039,"Erbach, Stadt",valid_votes,2031,812,1219.0
2,08425050,Griesingen,reported_precincts,,1,
2,08425050,Griesingen,total_precincts,,1,
2,08425050,Griesingen,voters_total,476,476,0.0
2,08425050,Griesingen,valid_votes,474,473,1.0
2,08425052,Grundsheim,reported_precincts,,1,
2,08425052,Grundsheim,total_precincts,,1,
2,08425052,Grundsheim,voters_total,131,131,0.0
2,08425052,Grundsheim,valid_votes,131,131,0.0
2,08425055,Hausen am Bussen,reported_precincts,,1,
2,08425055,Hausen am Bussen,total_precincts,,1,
2,08425055,Hausen am Bussen,voters_total,145,145,0.0
2,08425055,Hausen am Bussen,valid_votes,143,142,1.0
2,08425062,Holzkirch,reported_precincts,,1,
2,08425062,Holzkirch,total_precincts,,1,
2,08425062,Holzkirch,voters_total,134,134,0.0
2,08425062,Holzkirch,valid_votes,133,130,3.0
2,08425064,Hüttisheim,reported_precincts,,0,
2,08425064,Hüttisheim,total_precincts,,2,
2,08425064,Hüttisheim,voters_total,651,0,651.0
2,08425064,Hüttisheim,valid_votes,994,0,994.0
2,08425066,Illerrieden,reported_precincts,,3,
2,08425066,Illerrieden,total_precincts,,6,
2,08425066,Illerrieden,voters_total,1206,768,438.0
2,08425066,Illerrieden,valid_votes,1191,764,427.0
2,08425071,"Laichingen, Stadt",reported_precincts,,2,
2,08425071,"Laichingen, Stadt",total_precincts,,10,
2,08425071,"Laichingen, Stadt",voters_total,915,915,0.0
2,08425071,"Laichingen, Stadt",valid_votes,907,906,1.0
2,08425072,"Langenau, Stadt",reported_precincts,,3,
2,08425072,"Langenau, Stadt",total_precincts,,15,
2,08425072,"Langenau, Stadt",voters_total,2037,1518,519.0
2,08425072,"Langenau, Stadt",valid_votes,2028,1513,515.0
2,08425073,Lauterach,reported_precincts,,0,
2,08425073,Lauterach,total_precincts,,1,
2,08425073,Lauterach,voters_total,0,0,0.0
2,08425073,Lauterach,valid_votes,0,0,0.0
2,08425075,Lonsee,reported_precincts,,7,
2,08425075,Lonsee,total_precincts,,10,
2,08425075,Lonsee,voters_total,2023,1536,487.0
2,08425075,Lonsee,valid_votes,2012,1529,483.0
2,08425079,Merklingen,reported_precincts,,0,
2,08425079,Merklingen,total_precincts,,2,
2,08425079,Merklingen,voters_total,0,0,0.0
2,08425079,Merklingen,valid_votes,0,0,0.0
2,08425081,"Munderkingen, Stadt",reported_precincts,,0,
2,08425081,"Munderkingen, Stadt",total_precincts,,4,
2,08425081,"Munderkingen, Stadt",voters_total,0,0,0.0
2,08425081,"Munderkingen, Stadt",valid_votes,0,0,0.0
2,08425083,Neenstetten,reported_precincts,,0,
2,08425083,Neenstetten,total_precincts,,1,
2,08425083,Neenstetten,voters_total,0,0,0.0
2,08425083,Neenstetten,valid_votes,0,0,0.0
2,08425084,Nellingen,reported_precincts,,0,
2,08425084,Nellingen,total_precincts,,3,
2,08425084,Nellingen,voters_total,0,0,0.0
2,08425084,Nellingen,valid_votes,0,0,0.0
2,08425085,Nerenstetten,reported_precincts,,1,
2,08425085,Nerenstetten,total_precincts,,1,
2,08425085,Nerenstetten,voters_total,192,192,0.0
2,08425085,Nerenstetten,valid_votes,192,192,0.0
2,08425088,Oberdischingen,reported_precincts,,0,
2,08425088,Oberdischingen,total_precincts,,2,
2,08425088,Oberdischingen,voters_total,0,0,0.0
2,08425088,Oberdischingen,valid_votes,0,0,0.0
2,08425090,Obermarchtal,reported_precincts,,2,
2,08425090,Obermarchtal,total_precincts,,3,
2,08425090,Obermarchtal,voters_total,381,381,0.0
2,08425090,Obermarchtal,valid_votes,380,378,2.0
2,08425091,Oberstadion,reported_precincts,,2,
2,08425091,Oberstadion,total_precincts,,4,
2,08425091,Oberstadion,voters_total,274,274,0.0
2,08425091,Oberstadion,valid_votes,274,272,2.0
2,08425092,Öllingen,reported_precincts,,1,
2,08425092,Öllingen,total_precincts,,1,
2,08425092,Öllingen,voters_total,248,248,0.0
2,08425092,Öllingen,valid_votes,248,246,2.0
2,08425093,Öpfingen,reported_precincts,,0,
2,08425093,Öpfingen,total_precincts,,2,
2,08425093,Öpfingen,voters_total,0,0,0.0
2,08425093,Öpfingen,valid_votes,0,0,0.0
2,08425097,Rammingen,reported_precincts,,0,
2,08425097,Rammingen,total_precincts,,2,
2,08425097,Rammingen,voters_total,0,0,0.0
2,08425097,Rammingen,valid_votes,0,0,0.0
2,08425098,Rechtenstein,reported_precincts,,1,
2,08425098,Rechtenstein,total_precincts,,1,
2,08425098,Rechtenstein,voters_total,149,149,0.0
2,08425098,Rechtenstein,valid_votes,147,147,0.0
2,08425104,Rottenacker,reported_precincts,,0,
2,08425104,Rottenacker,total_precincts,,2,
2,08425104,Rottenacker,voters_total,0,0,0.0
2,08425104,Rottenacker,valid_votes,0,0,0.0
